t,odom_map_dx,odom_map_dy
16.04696488380432,-0.08199401866483068,-0.06014056917076871
16.24933671951294,-0.08605753849869693,-0.06052906342093269
16.44744563102722,-0.08605753849869693,-0.06052906342093269
16.647302627563477,-0.08902904146537316,-0.060113306529020694
16.847370147705078,-0.09902904146537353,-0.06011330652902105
17.04749894142151,-0.09902904146537353,-0.06011330652902105
17.24703812599182,-0.09201285417964604,-0.05928792066592542
17.44741988182068,-0.08901593770562771,-0.060279640310227506
17.647388696670532,-0.08901593770562771,-0.060279640310227506
17.84926962852478,-0.08600569356560939,-0.05147763202871972
18.047282695770264,-0.08297927000540971,-0.05291903749694062
18.24758529663086,-0.08297927000540971,-0.05291903749694062
18.447205066680908,-0.07690957053325057,-0.05619875395344659
18.647273302078247,-0.07690957053325057,-0.05619875395344659
18.84734010696411,-0.09300253165379455,-0.052564017268472055
19.048162937164307,-0.0960771573164319,-0.05056360154332941
19.24708342552185,-0.09298015567678763,-0.05276144797296576
19.447871208190918,-0.09298015567678763,-0.05276144797296576
19.648355960845947,-0.09298015567678773,-0.052761447972965426
19.84691619873047,-0.09298015567678773,-0.052761447972965426
20.04688048362732,-0.0835957143215998,-0.06065208263971575
20.247355461120605,-0.0804611693932273,-0.06348304766077814
20.44763731956482,-0.0804611693932273,-0.06348304766077814
20.647769689559937,-0.08956632011139237,-0.03580275619450982
20.84808349609375,-0.08956632011139237,-0.03580275619450982
21.047449827194214,-0.33834986416640894,0.10931074181195206
21.24708366394043,-0.26356707371824983,0.06154297788808255
21.44727897644043,-0.26356707371824983,0.06154297788808255
21.647680282592773,-0.27718425561868215,0.06982993857836406
21.846985578536987,-0.13457682888210215,-0.03818597673160615
22.047211170196533,-0.13457682888210215,-0.03818597673160615
22.249303102493286,-0.1839063879206434,0.0018924285216928333
22.44786524772644,-0.1584179611667706,-0.03347140097214195
22.647703886032104,-0.1584179611667706,-0.03347140097214195
22.84718942642212,-0.13452934941499065,-0.04223056647135595
23.047017574310303,-0.19649787013329562,-0.03281920732822083
23.247106552124023,-0.19649787013329562,-0.03281920732822083
23.44754672050476,-0.17733358775629143,-0.05241865479262058
23.646947145462036,-0.14009472051319757,-0.07613549517977579
23.848048210144043,-0.14009472051319757,-0.07613549517977579
24.046875715255737,-0.03739103134217695,-0.11608373757777227
24.24755072593689,-0.1465348213335999,-0.08596395399628455
24.44701337814331,-0.1465348213335999,-0.08596395399628455
24.64786171913147,-0.1846044812848037,-0.0629371717915296
24.847269773483276,-0.08812564937813296,-0.08811815207184467
25.048115730285645,-0.08812564937813296,-0.08811815207184467
25.247940063476562,-0.039880109386106456,-0.11659104897513503
25.44715404510498,-0.2025982998299516,-0.0803811002080095
25.646934986114502,-0.2025982998299516,-0.0803811002080095
25.848408699035645,-0.08944751882959799,-0.09347680680962897
26.047148942947388,0.33382165179966483,-0.29399288373849064
26.24695110321045,0.33382165179966483,-0.29399288373849064
26.448406457901,0.6077135873644116,-0.5328706087720377
26.648590087890625,0.5952155406312977,-0.5294464081594703
26.848655223846436,0.5952155406312977,-0.5294464081594703
27.04696035385132,0.4020349290621333,-0.40081659771580735
27.24693489074707,0.40367383295820086,-0.41622896341271814
27.45834445953369,0.40367383295820086,-0.41622896341271814
27.646969318389893,0.8048255771165964,-0.7362637343928632
27.8470721244812,0.8048255771165964,-0.7362637343928632
28.04719829559326,0.8215760562556512,-1.3574584909265146
28.248331785202026,0.9206422561058072,-1.8257613922985074
28.446948051452637,0.9206422561058072,-1.8257613922985074
28.647348642349243,1.0305539643370338,-2.184677466221252
28.84756088256836,1.0305539643370338,-2.184677466221252
29.04745626449585,1.0305539643370338,-2.184677466221252
29.246875524520874,0.9983410412942247,-2.1877102762319014
29.44720482826233,0.9983410412942247,-2.1877102762319014
29.64715337753296,1.0087787686908845,-2.1741800684610535
29.846896648406982,1.0087787686908845,-2.1741800684610535
30.046989679336548,1.007207295485042,-2.197337673963771
30.247050762176514,1.007207295485042,-2.197337673963771
30.44687247276306,1.1087037370096238,-2.044243180373255
30.647688627243042,1.150452708536102,-1.943565160735655
30.846938848495483,1.150452708536102,-1.943565160735655
31.047282934188843,1.164080288174072,-1.935642899953253
31.246994495391846,1.1625169152430601,-1.9740938562705526
31.44928812980652,1.1625169152430601,-1.9740938562705526
31.647054433822632,1.1820283708829817,-1.9421195735565437
31.847700357437134,1.1195096772765498,-2.0304120429662076
32.04690432548523,1.1195096772765498,-2.0304120429662076
32.246957778930664,1.1839306744356544,-1.9765402549145585
32.447216510772705,1.1806554701908996,-1.986957710575035
32.647637128829956,1.1806554701908996,-1.986957710575035
32.84687638282776,1.1879452418130911,-1.9950205985964424
33.04693794250488,1.219113034998088,-1.9489285577731779
33.24703097343445,1.219113034998088,-1.9489285577731779
33.44686794281006,1.2064120450556026,-1.9722464961012163
33.646867752075195,1.2064120450556026,-1.9722464961012163
33.84782123565674,1.2064120450556026,-1.9722464961012163
34.04699969291687,1.2064120450556026,-1.9722464961012163
34.24710464477539,1.2064120450556026,-1.9722464961012163
34.44709515571594,1.2064120450556026,-1.9722464961012163
34.64707827568054,1.2729605978212635,-1.871859199036286
34.846925497055054,1.2729605978212635,-1.871859199036286
35.04694700241089,1.1669507876539997,-1.9987006621011472
35.24714016914368,1.2160435452504181,-1.9435961248099751
35.44740033149719,1.2160435452504181,-1.9435961248099751
35.647027015686035,1.2160435452504181,-1.9435961248099751
35.84694862365723,1.2160435452504181,-1.9435961248099751
36.04693651199341,1.2160435452504181,-1.9435961248099751
36.24697256088257,1.2160435452504181,-1.9435961248099751
36.44691348075867,1.2160435452504181,-1.9435961248099751
36.64700436592102,1.2160435452504181,-1.9435961248099751
36.84734535217285,1.2160435452504181,-1.9435961248099751
37.048091650009155,1.2160435452504181,-1.9435961248099751
37.24713754653931,1.2160435452504181,-1.9435961248099751
37.4482307434082,1.2160435452504181,-1.9435961248099751
37.6470468044281,1.2160435452504181,-1.9435961248099751
37.84708547592163,1.2160435452504181,-1.9435961248099751
38.0470974445343,1.2160435452504181,-1.9435961248099751
38.246989727020264,1.2160435452504181,-1.9435961248099751
38.44717478752136,1.2160435452504181,-1.9435961248099751
38.64704251289368,1.2160435452504181,-1.9435961248099751
38.84709882736206,1.2160435452504181,-1.9435961248099751
39.04692244529724,1.2160435452504181,-1.9435961248099751
39.246915340423584,1.2160435452504181,-1.9435961248099751
39.44696640968323,1.2160435452504181,-1.9435961248099751
39.64687514305115,1.2160435452504181,-1.9435961248099751
39.847177028656006,1.2160435452504181,-1.9435961248099751
40.04684901237488,1.2160435452504181,-1.9435961248099751
40.247220516204834,1.2160435452504181,-1.9435961248099751
40.44710922241211,1.2160435452504181,-1.9435961248099751
40.64742875099182,1.2160435452504181,-1.9435961248099751
40.8471405506134,1.2160435452504181,-1.9435961248099751
41.04704165458679,1.2160435452504181,-1.9435961248099751
41.24688506126404,1.2160435452504181,-1.9435961248099751
41.44676065444946,1.2160435452504181,-1.9435961248099751
41.64726996421814,1.2160435452504181,-1.9435961248099751
41.8489351272583,1.2160435452504181,-1.9435961248099751
42.046786308288574,1.2160435452504181,-1.9435961248099751
42.24715995788574,1.2160435452504181,-1.9435961248099751
42.4470739364624,1.2160435452504181,-1.9435961248099751
42.64705228805542,1.2160435452504181,-1.9435961248099751
42.84744906425476,1.2160435452504181,-1.9435961248099751
