plan_t,x,y
20.1225426197052,-0.45794644937558465,-1.6062460152076077
20.1225426197052,-0.4156259461929551,-1.6139940261093273
20.1225426197052,-0.3732855589022662,-1.6216926073113587
20.1225426197052,-0.3309341807506344,-1.6293558979121674
20.1225426197052,-0.2885773500369591,-1.6369873480688086
20.1225426197052,-0.24621890720969258,-1.6445804984193475
20.1225426197052,-0.2038622408774674,-1.652117368747748
20.1225426197052,-0.16151144674482706,-1.6595642375766386
20.1225426197052,-0.11917272050213805,-1.6668643608559872
20.1225426197052,-0.07685635606067245,-1.673927107489806
20.1225426197052,-0.034579821169100765,-1.680613272533289
20.1225426197052,0.0076274872656600535,-1.686717243283713
20.1225426197052,0.04971710739362738,-1.6919485416112392
20.1225426197052,0.0916113512478705,-1.6959181377022368
20.1225426197052,0.1370198913263034,-1.7018427160309857
20.1225426197052,0.18121812710632995,-1.7139208890486264
20.1225426197052,0.2262356569654884,-1.7223148241096038
20.1225426197052,0.2720062759124627,-1.723759324590396
20.1225426197052,0.3174635101461242,-1.718220733049746
20.1225426197052,0.3615481878550074,-1.70582810089463
20.1225426197052,0.40323311834583864,-1.6868701814306513
20.1225426197052,0.44154702599916745,-1.6617887017940685
20.1225426197052,0.4755971813813268,-1.631168070532141
20.1225426197052,0.5045902021987211,-1.5957217606493017
20.1225426197052,0.527850539423859,-1.5562756853996524
20.1225426197052,0.544836217858966,-1.5137489541764881
20.1225426197052,0.55515146437573,-1.4691324568943558
20.1225426197052,0.5585559295881168,-1.4234657758561438
20.1225426197052,0.5549702880895796,-1.3778129630679696
20.1225426197052,0.5444780867668858,-1.3332377474001549
20.1225426197052,0.5273237981241055,-1.2907787492773977
20.1225426197052,0.5039071239750973,-1.2514252804058064
20.1225426197052,0.47477368223074,-1.2160942924128808
20.1225426197052,0.440602293782511,-1.1856090115063782
20.1225426197052,0.40218916570312746,-1.1606797569730993
20.1225426197052,0.36042933930202675,-1.1418873904542686
20.1225426197052,0.31629583530344363,-1.1296697816360437
20.1225426197052,0.2708169820728086,-1.1243116057099958
20.1225426197052,0.2249999332427977,-1.1250000762939454
