time_s,vx_m_s,wz_rad_s,v_left_m_s,v_right_m_s
18.89978289604187,0.046472374349832535,0.1426716297864914,0.03755539748817682,0.05538935121148825
19.000139951705933,0.027213074266910553,0.0,0.027213074266910553,0.027213074266910553
19.10047459602356,0.033341117203235626,0.0,0.033341117203235626,0.033341117203235626
19.20114541053772,0.040925294160842896,0.1327507197856903,0.03262837417423725,0.04922221414744854
19.29984998703003,0.04054305702447891,0.12984144687652588,0.032427966594696045,0.04865814745426178
19.399295330047607,0.051016636192798615,0.2000170350074768,0.038515571504831314,0.06351770088076591
19.4997820854187,0.04888620227575302,0.18674440681934357,0.03721467684954405,0.060557727701961994
19.599905014038086,0.05408038944005966,0.23636165261268616,0.03930778615176678,0.06885299272835255
19.699753761291504,0.04202060401439667,0.16478554904460907,0.0317215071991086,0.052319700829684734
19.799652814865112,0.04959674924612045,0.24004696309566498,0.03459381405264139,0.06459968443959951
19.90097212791443,0.022986626252532005,0.10081842541694641,0.016685474663972855,0.029287777841091156
20.000277519226074,0.042065560817718506,0.21058034896850586,0.02890428900718689,0.05522683262825012
20.09957528114319,0.014871432445943356,0.0,0.014871432445943356,0.014871432445943356
20.200486660003662,0.0,0.0,0.0,0.0
20.300127744674683,0.0,0.0,0.0,0.0
20.399728059768677,0.0,0.0,0.0,0.0
20.499598503112793,0.0,0.0,0.0,0.0
20.599385261535645,0.012137526646256447,0.0,0.012137526646256447,0.012137526646256447
20.700002193450928,0.015450038015842438,0.0,0.015450038015842438,0.015450038015842438
20.799877643585205,0.019104016944766045,0.0,0.019104016944766045,0.019104016944766045
20.900065898895264,0.023136675357818604,0.0,0.023136675357818604,0.023136675357818604
20.999918222427368,0.026573611423373222,0.0,0.026573611423373222,0.026573611423373222
21.099663734436035,0.029029620811343193,0.0,0.029029620811343193,0.029029620811343193
21.20080852508545,0.030955703929066658,0.0,0.030955703929066658,0.030955703929066658
21.300111055374146,0.032046206295490265,0.0,0.032046206295490265,0.032046206295490265
21.400017738342285,0.032160766422748566,0.0,0.032160766422748566,0.032160766422748566
21.499650955200195,0.03099830076098442,0.0,0.03099830076098442,0.03099830076098442
21.599234104156494,0.029385624453425407,0.0,0.029385624453425407,0.029385624453425407
21.700158834457397,0.028425725176930428,0.0,0.028425725176930428,0.028425725176930428
21.799902200698853,0.029066503047943115,0.0,0.029066503047943115,0.029066503047943115
