t,left_target,left_actual,right_target,right_actual
5.124733536000008,0.0,0.0,0.0,0.0
5.146724783999957,0.0,0.0,0.0,0.06
5.168711872000017,0.0,0.0,0.0,0.0
5.192517585000019,0.0,0.0,0.0,0.0
5.214013174999991,0.0,0.0,0.0,0.0
5.235326235000002,0.0,0.0,0.0,0.0
5.257310218000043,0.0,0.0,0.0,0.0
5.2793641540000635,0.0,0.0,0.0,0.0
5.304337216000022,0.0,0.0,0.0,0.0
5.323322264000012,0.0,0.0,0.0,0.0
5.345321480000052,0.0,0.0,0.0,0.0
5.367362552000031,0.0,0.0,0.0,0.0
5.38933789500004,0.0,0.0,0.0,0.0
5.413530430000037,0.0,0.0,0.0,0.0
5.434713214999988,0.0,0.0,0.0,0.0
5.456783567999992,0.0,0.0,0.0,0.0
5.4787111340000365,0.0,0.0,0.0,0.0
5.501035602999991,0.0,0.0,0.0,0.0
5.525558703999991,0.0,0.0,0.0,0.0
5.544239362999974,0.0,0.0,0.0,0.0
5.56623691499999,0.0,0.0,0.0,0.0
5.588242850000029,0.0,0.0,0.0,0.0
5.6108621089999815,0.0,0.0,0.0,0.0
5.637532448999991,0.0,0.0,0.0,0.0
5.655357636999952,0.0,0.0,0.0,0.0
5.677327220000052,0.0,0.0,0.0,0.0
5.6994945659999985,0.0,0.0,0.0,0.0
5.724146054000016,0.0,0.0,0.0,0.0
5.743334978000007,0.0,0.0,0.0,0.0
5.765316369000061,0.0,0.0,0.0,0.0
5.787338369000054,0.0,0.0,0.0,0.0
5.81001663699999,0.0,0.0,0.0,0.0
5.836110774999952,0.0,0.0,0.0,0.0
5.855398036999986,0.0,0.0,0.0,0.0
5.877318178999985,0.0,0.0,0.0,0.0
5.8993888520000155,0.0,0.0,0.0,0.0
5.921346179000011,0.0,0.0,0.0,0.0
5.946305319999965,0.0,0.0,0.0,0.0
5.965330977000008,0.0,0.0,0.0,0.0
5.987332433000006,0.0,0.0,0.0,0.0
