wall_time,elapsed_s,phase,cam_tag_x_m,cam_tag_z_m,cam_tag_dist_m,cam_marker_yaw_deg,robot_x,robot_y,robot_yaw_deg,tag_odom_x,tag_odom_y,dock_approach_yaw_deg,t_robot_m,lat_err_m,t_carrot_m,carrot_odom_x,carrot_odom_y,angle_to_carrot_deg,heading_err_deg,wz_proportional,wz_after_deadband,wz_commanded,vx_commanded,k_steer,friction_deadband,lookahead_dist,max_wz,v_linear,actual_vx,actual_wz
1779759454.2423,4.049,SERVO,-0.1739,0.3729,0.4115,0.33,0.9245,0.2173,27.88,1.2269,0.5146,43.37,-0.4239,-0.0084,0.1761,1.3549,0.6355,44.18,16.30,0.2806,0.2806,0.2806,0.1500,2.000,0.150,0.600,1.000,0.150,0.1500,0.2944
1779759454.3406,4.147,SERVO,-0.1739,0.3729,0.4115,0.33,0.9363,0.2236,28.51,1.2269,0.5146,43.37,-0.4111,-0.0120,0.1889,1.3642,0.6443,44.51,16.00,0.2756,0.2756,0.2756,0.1500,2.000,0.150,0.600,1.000,0.150,0.1500,0.2806
1779759454.4418,4.248,SERVO,-0.1739,0.3729,0.4115,0.33,0.9481,0.2301,29.43,1.2269,0.5146,43.37,-0.3980,-0.0154,0.2020,1.3737,0.6533,44.83,15.41,0.2656,0.2656,0.2656,0.1500,2.000,0.150,0.600,1.000,0.150,0.1500,0.2756
1779759454.5420,4.349,SERVO,-0.1739,0.3729,0.4115,0.33,0.9592,0.2365,30.50,1.2269,0.5146,43.37,-0.3855,-0.0183,0.2145,1.3828,0.6619,45.12,14.61,0.2522,0.2522,0.2522,0.1500,2.000,0.150,0.600,1.000,0.150,0.1500,0.2656
1779759454.6441,4.451,SERVO,-0.1739,0.3729,0.4115,0.33,0.9704,0.2432,31.41,1.2269,0.5146,46.61,-0.3734,-0.0000,0.2266,1.3826,0.6793,46.61,15.20,0.2622,0.2622,0.2622,0.1500,2.000,0.150,0.600,1.000,0.150,0.1500,0.2522
1779759454.7417,4.548,SERVO,-0.1739,0.3729,0.4115,0.33,0.9812,0.2499,32.22,1.2269,0.5146,46.61,-0.3611,-0.0033,0.2389,1.3910,0.6882,46.92,14.70,0.2538,0.2538,0.2538,0.1500,2.000,0.150,0.600,1.000,0.150,0.1500,0.2622
1779759454.8416,4.648,SERVO,-0.1739,0.3729,0.4115,0.33,0.9929,0.2576,33.99,1.2269,0.5146,46.61,-0.3475,-0.0064,0.2525,1.4004,0.6981,47.23,13.24,0.2290,0.2290,0.2290,0.1500,2.000,0.150,0.600,1.000,0.150,0.1500,0.2538
1779759454.9414,4.748,SERVO,-0.1739,0.3729,0.4115,0.33,1.0033,0.2647,34.90,1.2269,0.5146,46.61,-0.3352,-0.0091,0.2648,1.4088,0.7070,47.49,12.59,0.2179,0.2179,0.2179,0.1500,2.000,0.150,0.600,1.000,0.150,0.1500,0.2290
1779759455.0408,4.847,SERVO,-0.1739,0.3729,0.4115,0.33,1.0061,0.2665,34.63,1.2269,0.5146,46.61,-0.3320,-0.0099,0.2680,1.4110,0.7094,47.56,12.93,0.2238,0.2238,0.2238,0.1500,2.000,0.150,0.600,1.000,0.150,0.1500,0.2179
1779759455.1409,4.948,SERVO,-0.1739,0.3729,0.4115,0.33,1.0096,0.2688,34.03,1.2269,0.5146,46.61,-0.3279,-0.0109,0.2721,1.4138,0.7123,47.66,13.63,0.2355,0.2355,0.2355,0.1500,2.000,0.150,0.600,1.000,0.150,0.1500,0.2238
1779759455.2433,5.050,SERVO,-0.1739,0.3729,0.4115,0.33,1.0144,0.2718,33.00,1.2269,0.5146,48.80,-0.3227,0.0000,0.2773,1.4096,0.7233,48.80,15.80,0.2723,0.2723,0.2723,0.1500,2.000,0.150,0.600,1.000,0.150,0.1500,0.2355
1779759455.3440,5.151,SERVO,-0.1739,0.3729,0.4115,0.33,1.0185,0.2744,32.54,1.2269,0.5146,48.80,-0.3180,-0.0014,0.2820,1.4127,0.7268,48.94,16.39,0.2822,0.2822,0.2822,0.1500,2.000,0.150,0.600,1.000,0.150,0.1500,0.2723
1779759455.4430,5.250,SERVO,-0.1739,0.3729,0.4115,0.33,1.0232,0.2774,32.13,1.2269,0.5146,48.80,-0.3127,-0.0030,0.2873,1.4161,0.7308,49.09,16.96,0.2916,0.2916,0.2916,0.1500,2.000,0.150,0.600,1.000,0.150,0.1500,0.2822
